iter	MAPE	RMSE	R2	MAE
1511	0.002859289505	0.0605266502	0.9955032365	0.0380839763
1512	0.00285919759	0.06052571692	0.9955033752	0.03808276363
1513	0.002859111122	0.06052338339	0.9955037219	0.03808161239
1514	0.002859064929	0.0605221733	0.9955039017	0.03808097133
1515	0.002858997135	0.06052131562	0.9955040291	0.0380799642
1516	0.002858898539	0.06051944033	0.9955043077	0.03807869304
1517	0.002858799538	0.06051792738	0.9955045325	0.03807730598
1518	0.002858705785	0.06051720804	0.9955046394	0.03807596077
1519	0.002858611617	0.06051451802	0.995505039	0.03807471126
1520	0.002858597899	0.06051381414	0.9955051436	0.03807450935
1521	0.002858556395	0.06051250862	0.9955053375	0.03807397019
1522	0.002858513341	0.06051136262	0.9955055078	0.03807336541
1523	0.002858442499	0.06050886794	0.9955058784	0.03807241805
1524	0.002858400466	0.06050749449	0.9955060824	0.03807185421
1525	0.002858354375	0.06050636989	0.9955062494	0.03807118278
1526	0.002858293832	0.06050542933	0.9955063891	0.03807031953
1527	0.002858269987	0.060504415	0.9955065398	0.03806996853
1528	0.002858168938	0.06050294739	0.9955067578	0.03806861312
1529	0.002858082644	0.06050186443	0.9955069186	0.03806746943
1530	0.002858002506	0.06050115172	0.9955070245	0.03806651233
1531	0.00285797906	0.06050026829	0.9955071557	0.03806617055
1532	0.002857928674	0.06049879322	0.9955073748	0.03806547963
1533	0.002857841784	0.06049729097	0.9955075979	0.03806424009
1534	0.002857788242	0.06049653723	0.9955077098	0.03806344815
1535	0.002857719511	0.06049495034	0.9955079455	0.03806254216
1536	0.002857679119	0.06049453656	0.9955080069	0.03806193943
1537	0.002857577585	0.06049344093	0.9955081697	0.03806055614
1538	0.002857539895	0.06049301714	0.9955082326	0.0380599985
1539	0.002857460648	0.06049118385	0.9955085048	0.03805898861
1540	0.002857380585	0.06048971152	0.9955087235	0.0380579239
1541	0.00285732111	0.06048776047	0.9955090132	0.03805712831
1542	0.002857244757	0.06048665751	0.995509177	0.03805609142
1543	0.00285721799	0.06048497982	0.9955094261	0.03805574248
1544	0.002857192914	0.0604846289	0.9955094782	0.03805536225
1545	0.002857140367	0.06048238161	0.9955098119	0.03805461638
1546	0.00285712202	0.06048079617	0.9955100473	0.03805438051
1547	0.002857099553	0.06048045125	0.9955100985	0.0380540385
1548	0.002857039892	0.06047938482	0.9955102568	0.0380533093
1549	0.00285696091	0.06047717105	0.9955105855	0.03805229865
1550	0.002856885773	0.060475699	0.9955108041	0.03805128492
1551	0.002856808926	0.06047496921	0.9955109124	0.03805016372
1552	0.002856726915	0.06047310974	0.9955111885	0.03804913821
1553	0.0028566632	0.06047182617	0.995511379	0.03804834146
1554	0.002856587129	0.0604704387	0.995511585	0.03804732841
1555	0.002856541645	0.06046817517	0.995511921	0.03804672173
1556	0.002856465597	0.06046564798	0.9955122961	0.03804578084
1557	0.002856469545	0.06046462381	0.9955124482	0.03804583871
1558	0.002856435208	0.06046303151	0.9955126845	0.03804534858
1559	0.002856378445	0.06046197578	0.9955128412	0.03804456789
1560	0.002856288592	0.06046026275	0.9955130955	0.03804337064
1561	0.00285617668	0.06045878977	0.9955133141	0.03804184024
1562	0.002856119313	0.06045802519	0.9955134276	0.03804099175
1563	0.002856004024	0.06045567818	0.9955137759	0.03803955775
1564	0.002855924573	0.0604543309	0.9955139759	0.03803856805
1565	0.002855895218	0.06045385562	0.9955140464	0.03803812387
1566	0.002855826028	0.06045286424	0.9955141935	0.03803727243
1567	0.002855810804	0.06045168147	0.9955143691	0.03803706427
1568	0.002855746941	0.06045084302	0.9955144935	0.03803627805
1569	0.002855627154	0.06044913221	0.9955147474	0.03803460049
1570	0.002855568448	0.06044822645	0.9955148818	0.03803375285
1571	0.002855531918	0.06044740727	0.9955150033	0.03803324173
1572	0.002855483107	0.06044648967	0.9955151395	0.03803258676
1573	0.002855315864	0.06044403562	0.9955155037	0.03803041321
1574	0.002855292729	0.0604436336	0.9955155633	0.03803005505
1575	0.002855201152	0.06044246504	0.9955157367	0.03802894833
1576	0.002855169991	0.06044200747	0.9955158046	0.03802847919
1577	0.002855118714	0.06044087043	0.9955159733	0.03802773049
1578	0.002855029522	0.06043941414	0.9955161894	0.03802655868
1579	0.002855003841	0.06043905005	0.9955162434	0.0380261721
1580	0.002854943828	0.06043786725	0.9955164189	0.03802533251
1581	0.002854920683	0.06043759391	0.9955164595	0.03802498408
1582	0.002854838248	0.06043619921	0.9955166664	0.03802380696
1583	0.002854782091	0.06043528919	0.9955168014	0.03802298571
1584	0.002854762834	0.06043497825	0.9955168475	0.03802269752
1585	0.002854682757	0.06043389262	0.9955170086	0.03802176418
1586	0.002854570657	0.06043253359	0.9955172102	0.03802028755
1587	0.002854489514	0.06043158265	0.9955173513	0.03801917057
1588	0.002854475599	0.06043006546	0.9955175764	0.03801899142
1589	0.002854409163	0.06042909916	0.9955177197	0.03801801071
1590	0.002854298269	0.06042785125	0.9955179049	0.03801651034
1591	0.002854216366	0.06042591377	0.9955181923	0.03801541886
1592	0.002854108527	0.06042437052	0.9955184212	0.0380140748
1593	0.00285408688	0.06042290753	0.9955186382	0.03801376192
1594	0.002854097027	0.06042120465	0.9955188908	0.03801389561
1595	0.002854047243	0.06042027654	0.9955190285	0.0380131957
1596	0.002853988988	0.06041894311	0.9955192262	0.03801246938
1597	0.00285396722	0.06041840037	0.9955193067	0.0380121556
1598	0.0028539449	0.0604182234	0.995519333	0.03801181615
1599	0.002853882583	0.06041703069	0.9955195099	0.03801104553
1600	0.002853797503	0.06041571399	0.9955197052	0.03800987976
1601	0.002853710107	0.06041387867	0.9955199774	0.03800873583
1602	0.002853641865	0.06041276039	0.9955201432	0.03800782529
1603	0.002853512765	0.06041127696	0.9955203632	0.038006089
1604	0.002853426721	0.06041017046	0.9955205273	0.03800486698
1605	0.002853329347	0.06040830656	0.9955208038	0.038003582
1606	0.002853251585	0.06040709154	0.9955209839	0.03800245172
1607	0.002853156781	0.06040629614	0.9955211019	0.03800112112
1608	0.002853081446	0.06040490024	0.9955213089	0.03800015653
1609	0.002853012245	0.06040381161	0.9955214703	0.03799918595
1610	0.002852932165	0.0604027243	0.9955216316	0.03799820939
1611	0.002852875479	0.06040134587	0.9955218359	0.03799739642
1612	0.002852864558	0.06040111897	0.9955218696	0.03799722528
1613	0.002852739811	0.06039959248	0.9955220959	0.03799555705
1614	0.002852651513	0.06039838437	0.9955222751	0.0379943697
1615	0.002852653712	0.06039790732	0.9955223458	0.03799439924
1616	0.002852563586	0.06039609228	0.9955226149	0.03799319635
1617	0.002852484187	0.0603951974	0.9955227476	0.03799205803
1618	0.002852460115	0.06039393537	0.9955229347	0.037991768
1619	0.002852373702	0.06039242377	0.9955231588	0.03799062618
1620	0.002852364404	0.06039212122	0.9955232037	0.03799048088
1621	0.002852375519	0.06039166874	0.9955232708	0.03799064948
1622	0.002852288005	0.0603908671	0.9955233896	0.03798950297
1623	0.002852213284	0.06038963577	0.9955235722	0.03798844214
1624	0.002852165051	0.06038801307	0.9955238127	0.03798780195
1625	0.002852128542	0.06038674922	0.9955240001	0.03798737637
1626	0.002852074024	0.06038586199	0.9955241316	0.03798657165
1627	0.002851933152	0.06038397564	0.9955244112	0.03798460248
1628	0.00285183287	0.06038195885	0.9955247102	0.03798320577
1629	0.00285176632	0.06038143248	0.9955247882	0.03798227115
1630	0.002851739704	0.06038041723	0.9955249387	0.03798195876
1631	0.002851683079	0.06037983329	0.9955250253	0.03798113532
1632	0.002851533349	0.06037839661	0.9955252382	0.03797906249
1633	0.002851456343	0.06037758321	0.9955253588	0.03797793755
1634	0.002851460283	0.06037687646	0.9955254635	0.03797799202
1635	0.002851391249	0.06037557891	0.9955256559	0.03797700565
1636	0.00285132779	0.06037463814	0.9955257953	0.03797609244
1637	0.002851257425	0.06037373464	0.9955259292	0.03797520359
1638	0.002851244427	0.06037355743	0.9955259555	0.03797499711
1639	0.002851231959	0.06037322852	0.9955260042	0.03797480763
1640	0.002851157768	0.06037253876	0.9955261065	0.03797376862
1641	0.002851099281	0.060371022	0.9955263312	0.03797301138
1642	0.002851041565	0.06036890335	0.9955266452	0.03797228202
1643	0.002851009672	0.06036786928	0.9955267985	0.03797191251
1644	0.002850908206	0.06036582901	0.9955271008	0.03797062089
1645	0.002850797343	0.06036370097	0.9955274162	0.03796915831
1646	0.002850755793	0.06036253725	0.9955275887	0.03796862512
1647	0.002850635603	0.06036070223	0.9955278606	0.03796699121
1648	0.00285057732	0.06035938555	0.9955280557	0.03796625664
1649	0.00285052388	0.0603587068	0.9955281562	0.03796559989
1650	0.00285047482	0.06035735217	0.995528357	0.03796487817
1651	0.002850355539	0.06035622947	0.9955285233	0.03796324068
1652	0.002850272191	0.06035504491	0.9955286988	0.03796206702
1653	0.002850263043	0.06035476581	0.9955287402	0.03796192722
1654	0.00285023572	0.06035373149	0.9955288934	0.03796153669
1655	0.002850154335	0.060352664	0.9955290516	0.03796052486
1656	0.002850113623	0.0603518919	0.995529166	0.03795995435
1657	0.002850077275	0.06035027152	0.9955294061	0.03795946762
1658	0.00285007057	0.06034824615	0.9955297061	0.037959383
1659	0.002850008082	0.06034710927	0.9955298746	0.03795852303
1660	0.002849903762	0.06034637311	0.9955299836	0.03795702802
1661	0.002849825513	0.06034356928	0.995530399	0.0379559892
1662	0.002849756822	0.06034275733	0.9955305193	0.03795507187
1663	0.002849657999	0.06034130378	0.9955307346	0.03795373595
1664	0.002849649875	0.06034052691	0.9955308497	0.03795362124
1665	0.002849576745	0.06033979682	0.9955309578	0.03795256566
1666	0.002849552134	0.06033942753	0.9955310125	0.03795218999
1667	0.002849543767	0.06033871194	0.9955311185	0.0379520722
1668	0.00284947896	0.06033659706	0.9955314318	0.03795116952
1669	0.002849374302	0.06033505119	0.9955316607	0.03794977584
1670	0.002849313842	0.06033394146	0.9955318251	0.03794895477
1671	0.002849323502	0.06033317679	0.9955319384	0.03794907474
1672	0.002849236737	0.06033083863	0.9955322847	0.03794794202
1673	0.002849228505	0.06033037204	0.9955323538	0.03794781958
1674	0.002849167474	0.06032919221	0.9955325285	0.03794698639
1675	0.002849104736	0.06032816557	0.9955326806	0.03794613338
1676	0.002849018978	0.0603269007	0.9955328679	0.03794502311
1677	0.002848963231	0.0603251114	0.9955331329	0.03794428926
1678	0.002848864611	0.06032394817	0.9955333051	0.03794294334
1679	0.002848799552	0.06032289677	0.9955334608	0.03794213866
1680	0.0028487181	0.06032121031	0.9955337106	0.03794098511
1681	0.002848710589	0.06032095277	0.9955337487	0.03794087285
1682	0.002848663963	0.0603198198	0.9955339165	0.03794023941
1683	0.0028486522	0.06031873186	0.9955340776	0.03794006734
1684	0.002848577286	0.06031739435	0.9955342756	0.0379390706
1685	0.00284850507	0.06031640818	0.9955344217	0.03793817043
1686	0.002848480412	0.06031526398	0.9955345911	0.03793781796
1687	0.002848436473	0.06031434815	0.9955347267	0.03793725374
1688	0.002848324644	0.06031267169	0.9955349749	0.03793584701
1689	0.002848237489	0.06031106944	0.9955352122	0.03793462008
1690	0.002848218515	0.0603104695	0.995535301	0.03793433169
1691	0.002848158608	0.06030897378	0.9955355224	0.03793348833
1692	0.002848171784	0.06030840256	0.995535607	0.03793368167
1693	0.002848091877	0.06030710043	0.9955357998	0.0379325828
1694	0.002848077273	0.06030694307	0.9955358231	0.03793235833
1695	0.002847977757	0.06030442089	0.9955361965	0.03793107805
1696	0.002847921126	0.06030264623	0.9955364592	0.03793028926
1697	0.002847835481	0.06030153145	0.9955366242	0.03792912822
1698	0.002847764386	0.06029917615	0.9955369729	0.03792825348
1699	0.002847690715	0.060297901	0.9955371616	0.03792724988
1700	0.002847596018	0.06029707908	0.9955372833	0.03792599989
1701	0.002847515224	0.06029541942	0.995537529	0.03792492652
1702	0.002847435761	0.06029403685	0.9955377336	0.03792396012
1703	0.002847375197	0.06029308869	0.995537874	0.03792312114
1704	0.002847365459	0.06029286771	0.9955379067	0.03792296665
1705	0.002847309411	0.06029164611	0.9955380875	0.03792222165
1706	0.002847256173	0.0602902025	0.9955383012	0.03792151254
1707	0.002847189355	0.06028919903	0.9955384497	0.0379205863
1708	0.002847176682	0.06028870517	0.9955385228	0.03792040647
1709	0.002847135185	0.06028807757	0.9955386157	0.03791980477
1710	0.0028471039	0.06028783568	0.9955386515	0.03791932014
1711	0.002847057529	0.06028632741	0.9955388747	0.03791873166
1712	0.002847002392	0.06028517034	0.9955390459	0.0379180055
1713	0.00284689036	0.06028403074	0.9955392146	0.03791654224
1714	0.002846825216	0.06028222718	0.9955394815	0.03791572563
1715	0.002846736709	0.06027980922	0.9955398393	0.03791454075
1716	0.002846669228	0.06027815772	0.9955400837	0.03791367649
1717	0.00284659039	0.06027705599	0.9955402467	0.03791262443
1718	0.002846536208	0.06027566319	0.9955404528	0.03791188252
1719	0.002846462369	0.06027460977	0.9955406087	0.03791085198
1720	0.002846398934	0.0602728834	0.9955408641	0.03791003224
1721	0.002846316459	0.06027123446	0.9955411081	0.03790883146
1722	0.002846284447	0.0602708257	0.9955411686	0.0379083492
1723	0.002846232529	0.06026936529	0.9955413847	0.03790764593
1724	0.002846156753	0.06026832129	0.9955415391	0.03790656034
1725	0.002846113656	0.06026748667	0.9955416626	0.03790602616
